time,total_energy,mean_state,active_cells
84,70.80125638361626,0.0043213657460703285,214
85,70.87686348689273,0.004325980437432418,210
86,71.1841992057408,0.004344738721053515,209
87,71.29788828950194,0.004351677752044796,209
88,71.19451794801924,0.004345368527100784,209
89,70.9155115733426,0.004328339329427649,208
90,70.850563206967,0.004324375195737732,208
91,70.77240394417161,0.004319604732920631,207
92,70.76039842130187,0.004318871973956413,204
93,70.74671334128666,0.004318036702959391,211
94,71.19293070195971,0.004345271649289533,206
95,71.42646569439528,0.00435952549404268,207
96,71.79425632765465,0.004381973652810953,206
97,71.62469217276458,0.004371624278122838,210
98,71.35519138739832,0.004355175255578511,212
99,71.15687372095583,0.004343070905820058,210
100,70.89331166011974,0.004326984354255355,212
101,70.74122066287833,0.004317701456474508,208
102,70.61281575699509,0.004309864242980657,213
103,71.08013908485877,0.004338387395316087,206
104,71.34273677441749,0.004354415086329192,205
105,71.49787076007796,0.0043638837133836645,209
106,71.26899308449195,0.004349914128692136,208
107,71.13273966947555,0.004341597880217014,212
108,70.9981557083878,0.004333383527123279,212
109,70.74138955085817,0.004317711764578746,209
110,70.6111235473899,0.0043097609587029965,209
111,70.680251181595,0.004313980174657898,208
112,71.3019433033686,0.004351925250449744,208
113,71.45062415013001,0.004361000009163209,204
114,71.42992373791924,0.004359736556269485,209
115,71.20968859620842,0.004346294469983424,212
116,71.00379812138007,0.004333727912681889,210
117,70.99450551054873,0.004333160736727828,211
118,70.91761733767672,0.004328467855082807,205
119,70.87106648986195,0.004325626616812863,209
120,70.05687009908542,0.004275932012883631,201
121,70.91055387006824,0.004328036735233657,202
122,71.09043935056212,0.004339016073642708,198
123,72.09344383630042,0.004400234609149196,199
124,72.24768062966199,0.004409648475931518,196
125,70.73664680608364,0.0043174222904103785,200
126,71.36046909138972,0.004355497381066267,194
127,71.5987874085595,0.004370043176791962,208
128,71.7792242486625,0.004381056167520905,211
129,70.18577307653733,0.004283799626253499,203
130,70.32310255484146,0.004292181552419522,202
131,70.7502273272349,0.004318251179640802,199
132,70.83950375213871,0.0043237001801842475,205
133,70.63505924655318,0.004311221877841381,198
134,72.00126968099681,0.004394608745178028,198
135,71.87361160889688,0.004386817114800835,207
136,72.50446098174854,0.00442532110484305,203
137,72.38722316792422,0.004418165476557875,207
138,71.8471862956946,0.0043852042416805785,204
139,72.26026848468386,0.00441041677762963,205
140,71.87164809836405,0.004386697271628665,203
141,72.41214155997305,0.004419686374510074,200
142,72.16783982417365,0.0044047753798934115,195
143,72.23997116432032,0.004409177927509785,202
144,72.5736187883535,0.0044295421623750915,202
145,72.15741817363687,0.004404139292824516,197
146,72.84224327105653,0.0044459376996494465,207
147,72.50905626665946,0.004425601578775602,207
148,72.38550495290087,0.004418060605035454,212
149,71.85955033794316,0.004385958882931101,205
150,71.8025142548075,0.004382477676685028,211
151,71.4578239174349,0.004361439448085626,209
152,71.96096716149576,0.004392148874603013,208
153,70.56829942472098,0.00430714718168463,214
154,69.43748697107938,0.004238127866887169,213
155,69.87189099402374,0.004264641784303207,211
156,70.04397586577383,0.004275145011338735,203
157,70.80577692351106,0.004321641657929142,200
158,70.71233995083105,0.0043159387177020905,197
159,70.5868318973339,0.004308278314046258,192
160,70.83988769059964,0.004323723613928201,198
161,70.99924738168465,0.004333450157573526,195
162,70.33762666507873,0.004293068033757247,195
163,69.94237058287433,0.0042689435170211384,197
164,69.28787664407393,0.004228996377201778,189
165,69.32275488739988,0.004231125176232903,199
166,69.63615894275293,0.00425025384172076,202
167,68.90083666050559,0.004205373331329687,194
168,69.3965490390267,0.004235629213807782,201
169,69.84435501486692,0.0042629611215128736,189
170,70.60744958709785,0.004309536717962515,189
171,72.50720169408015,0.004425488384648447,194
172,73.89375581453119,0.004510116932039257,190
173,74.50557836083848,0.004547459616750396,198
174,75.1114861454881,0.0045844412930595765,210
175,75.01643446469889,0.004578639798870782,210
176,74.4740724019682,0.004545536645627942,218
177,73.71985552633836,0.004499502900777488,223
178,72.6438947660066,0.00443383146765177,219
179,70.033536761357,0.004274507858969543,209
180,70.2270335128484,0.004286317963430688,207
181,69.52861227548965,0.004243689714080179,200
182,70.11028818564245,0.004279192394143216,201
183,70.06743907386128,0.0042765770919104785,189
184,70.1345408435999,0.004280672658911126,181
185,71.66642918887872,0.004374171703422774,183
186,71.9889951724999,0.004393859568634027,182
187,71.32429572171922,0.004353289533796339,182
188,72.63684112313966,0.004433400947457255,188
189,71.96726706644735,0.004392533390286093,185
190,71.33935520380122,0.004354208691638258,187
191,70.62824855505552,0.0043108061862216504,192
192,70.56098058389277,0.0043067004750911115,194
193,70.78611714327113,0.004320441720170357,197
194,71.88151789163544,0.00438729967600314,192
195,74.10992775125878,0.004523311019974291,197
196,72.66293487556187,0.004434993583713493,202
197,71.92424321180464,0.004389907422595498,202
198,71.01076583998704,0.004334153188475772,207
199,71.29971076720857,0.004351788987256382,218
200,69.27448992646448,0.004228179316800811,208
201,69.27725509971634,0.004228348089582296,205
202,69.86770469493206,0.004264386272884037,200
203,71.25663238091887,0.004349159691218193,193
204,72.81772568531107,0.0044444412649726,203
205,73.82092575550152,0.0045056717380066846,206
206,73.29874836269826,0.00447380055924672,206
207,72.9506261019213,0.004452552862666095,212
208,71.91906205860315,0.00438959119010029,208
209,70.96456157282952,0.004331333103810396,208
210,71.53688084348586,0.004366264699919791,204
211,70.46065937650704,0.004300577354523135,202
212,70.90057485769694,0.004327427664654354,197
213,71.40350744113402,0.004358124233467653,203
214,72.24242011822324,0.004409327399793899,207
215,72.26293498646561,0.00441057952798252,208
216,72.18940996453175,0.004406091916780502,201
217,70.92660596676717,0.0043290164774638165,210
218,69.12324422791269,0.004218948011957562,210
219,70.18521664327325,0.004283765664262283,198
220,70.87037261789763,0.004325584266229103,204
221,70.97926626595643,0.0043322306070530045,201
222,71.97776735030736,0.004393174276752158,193
223,71.90359802579907,0.004388647340441838,196
224,72.04527443222388,0.004397294582044914,198
225,72.64289059351324,0.004433770177826736,194
226,72.7710742679451,0.004441593888424383,200
227,72.27567167714632,0.004411356913888325,209
228,72.14280348285584,0.00440324728288915,206
229,72.57926126845999,0.0044298865520300285,206
230,72.75380554020607,0.004440539888928593,208
231,72.04240183523483,0.004397119252638844,208
232,73.3378167708293,0.004476185105641437,207
233,70.924183395507,0.004328868615448425,211
234,71.30566607835192,0.004352152470602534,211
235,71.41986830225963,0.004359122821182839,212
236,72.04864609768651,0.004397500372173249,201
237,71.42988264061412,0.004359734047889046,205
238,71.1151424450639,0.004340523830875482,202
239,70.9176877767185,0.0043284721543407284,203
240,70.06625041538283,0.004276504541954518,198
241,69.66651178565064,0.004252106432229653,196
242,70.4627047478121,0.004300702194080328,195
243,70.9466878586592,0.004330242178873242,189
244,72.57221779072773,0.004429456652266097,194
245,72.42152302773111,0.0044202589738605415,194
246,72.7148582794419,0.0044381627367823424,197
247,72.29894946538994,0.004412777677330929,197
248,72.21222889800866,0.004407484673950724,199
249,72.09725713603855,0.00440046735449454,194
250,72.82335697226328,0.004444784971451616,192
251,72.82347580930059,0.004444792224688757,202
252,73.94928011355256,0.004513505866305698,202
253,73.78156478104614,0.004503269334780648,207
254,73.67746900207712,0.0044969158326463084,212
255,73.62615428500546,0.004493783830871915,217
256,71.17895494249171,0.0043444186366266915,219
257,70.91323078374226,0.004328200121078019,214
258,70.04526523848007,0.004275223708403325,211
259,70.47562851098843,0.004301490997985134,212
260,70.5123397474249,0.0043037316740371645,205
261,69.83880434375769,0.004262622335434429,209
262,68.73164386368077,0.00419504662253911,206
263,69.33203577604898,0.00423169163672174,191
264,69.53302032812624,0.004243958760261611,191
265,69.32946643837607,0.004231534816795415,186
266,69.33391315564788,0.004231806222878899,192
267,69.32476026414643,0.004231247574715969,186
268,69.63306103377539,0.0042500647603622675,188
269,70.67211538013939,0.004313483604744836,190
270,70.76289579187277,0.004319024401359422,194
271,71.40627312836334,0.004358293037619833,201
272,71.51829202484824,0.004365130128469741,201
273,71.84698400777467,0.004385191895005778,205
274,71.3707174101776,0.0043561228888047854,204
275,71.49408232795396,0.004363652485837034,205
276,70.95723774965197,0.004330886093118406,210
277,72.23938937808244,0.004409142418095852,209
278,71.63533598006815,0.004372273924564706,209
279,71.34109717318296,0.004354315013011655,209
280,71.38620039715316,0.004357067895334055,217
281,71.45075333958658,0.004361007894261876,207
282,69.58818034977664,0.004247325460801797,206
283,70.84791913324231,0.004324213814284809,208
284,70.28409928390435,0.004289800981683615,206
285,70.87973200831945,0.004326155518085904,202
286,70.04759736852323,0.004275366050324904,210
287,69.04617203562778,0.004214243898658922,203
288,69.40259611777338,0.004235998298203942,192
289,69.29818264225116,0.004229625405410838,180
290,70.33220083790394,0.004292736867547848,188
291,71.19296310416094,0.004345273626962948,195
292,71.26098336862226,0.004349425254432511,196
293,71.28621400717056,0.0043509652103985936,198
294,72.22000001405627,0.0044079589852329265,197
295,73.18958867256522,0.004467137980503248,193
296,73.41529398942302,0.00448091393978412,206
297,74.01036237192632,0.0045172340314896435,202
298,74.7221807574934,0.004560679977874353,206
299,74.52636503600957,0.004548728334717381,212
300,74.33377762661122,0.00453697373209297,214
301,74.42783084244559,0.0045427142848172355,218
302,72.05757716444852,0.004398045481228547,217
303,71.00384300806536,0.004333730652347739,219
304,69.79083907415566,0.004259694767709696,210
305,68.34966202617139,0.004171732301402062,205
306,68.79396529985621,0.004198850421133802,198
307,68.62124768990802,0.004188308574823487,190
308,70.37292585455273,0.004295222525302291,195
309,70.18262457720962,0.0042836074571050795,191
310,70.49426872826692,0.00430262870655926,192
311,71.72403706873386,0.004377687809370963,185
312,73.33779248185375,0.004476183623160019,179
313,73.61422503259662,0.004493055727087196,183
314,73.80684996364214,0.004504812619851205,192
315,73.95877767015207,0.004514085551156743,199
316,74.14989812516643,0.004525750617991115,202
317,73.91136124387945,0.004511191482170377,211
318,73.07873815728244,0.004460372201982571,203
319,71.57662588922311,0.004368690544996528,211
320,72.08982270763335,0.004400013592995199,206
321,71.59499525651441,0.004369811722199366,206
322,71.03874194786108,0.004335860714591131,202
323,71.43142922324472,0.004359828443801558,204
324,70.89879657820066,0.004327319127087443,200
325,71.19885949767014,0.004345633514262094,205
326,71.16998835399231,0.004343871359496601,204
327,70.42496415555179,0.004298398691134753,202
328,70.60028014235411,0.004309099129782355,202
329,71.0622163605238,0.004337293479035877,201
330,72.13076008789994,0.004402512212396237,194
331,71.93795847516016,0.004390744535837412,193
332,71.51016183029445,0.004364633900774808,198
333,72.5853182030664,0.0044302562379801265,203
334,72.9953714640295,0.004455283902833832,214
335,71.71727216123136,0.0043772749121845315,217
336,70.3365172784699,0.004293000322172235,217
337,69.55033509608498,0.0042450155698294054,204
338,69.73774116479645,0.004256453928515408,200
339,69.50734659856784,0.004242391760166494,196
340,70.2417161331457,0.004287214119454694,197
341,72.37196396909721,0.004417234128973218,189
342,73.47789536385177,0.0044847348244538435,193
343,74.33074520028698,0.004536788647478454,196
344,74.44647901617594,0.004543852479014645,201
345,73.78451010007728,0.00450344910278792,207
346,72.85012464989558,0.004446418740838353,209
347,73.40920946362544,0.004480542569801358,205
348,74.26340603059677,0.004532678590734666,211
349,73.80097303570247,0.004504453920636137,206
350,72.87669235479673,0.004448040304858199,211
351,72.12931181780549,0.004402423817004729,205
352,72.09367361133125,0.004400248633504105,209
353,72.2381733619303,0.004409068198360003,197
354,71.77136083189295,0.004380576222649716,204
355,70.37339102758854,0.0042952509172112146,205
356,69.40793780194599,0.004236324328732055,199
357,70.06591899491899,0.004276484313654723,202
358,70.21624403082298,0.00428565942570941,193
359,70.99914883359354,0.004333444142675387,195
360,72.14704104567762,0.004403505923198097,201
361,72.17506845047713,0.004405216580229317,200
362,73.16521554943546,0.004465650363124723,208
363,72.21476508735185,0.004407639470663565,211
364,72.48685126487663,0.0044242462930222555,219
365,70.89961581704297,0.004327369129458189,210
366,69.60870148843787,0.004248577971706413,198
367,70.84834387358268,0.004324239738377849,205
368,71.42644089043782,0.004359523980129261,203
369,71.39977311862837,0.004357896308510033,202
370,70.9053075080553,0.0043277165227084535,203
371,70.23183257680951,0.0042866108750494085,201
372,70.64881345166806,0.004312061367899662,200
373,70.85628893168749,0.004324724666240691,196
374,71.3988936638625,0.004357842630850982,196
375,71.80444931016883,0.0043825957830913595,201
376,71.66071914155519,0.004373823189792187,209
377,71.29371858404839,0.004351423253420922,210
378,70.75790445572797,0.004318719754377928,201
379,70.29568114528736,0.004290507882402793,201
380,70.00563792347435,0.004272805049040183,200
381,69.40782456963986,0.004236317417580558,196
382,69.67753265974589,0.004252779093002069,194
383,69.44088891629761,0.004238335505145118,193
384,71.35347373027646,0.004355070418107694,198
385,72.04754789563306,0.0043974333432393225,202
386,72.63093429106608,0.004433040423038701,206
387,73.21046407013931,0.004468412113655964,212
388,71.05115457173396,0.004336618321028684,217
389,70.02513280216137,0.004273994922006919,213
390,69.68045911303946,0.0042529577095361,200
391,70.53799698381602,0.004305297667469239,197
392,71.63633505939315,0.004372334903527414,192
393,72.36283079947532,0.0044166766845382885,196
394,73.8419332763782,0.004506953935325818,189
395,74.2011736284764,0.004528880226347436,200
396,73.08262022731736,0.004460609144733726,199
397,72.273998127335,0.0044112547685140995,212
398,70.78613651215042,0.004320442902352931,213
399,70.51923246209068,0.004304152371953777,202
400,70.37670514898217,0.004295453195128306,205
